field_api_name,file,line_no,content
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomer.cls,88,"                    if(!String.isBlank(serviceLocation.MemberCode__c)) {"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomer.cls,89,"                        memberCodeList.add(serviceLocation.MemberCode__c);"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomer.cls,101,"                                                            MemberCode__c,"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomer.cls,109,"                                                    WHERE MemberCode__c IN: memberCodeList"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomer.cls,136,"                    ServiceLocation__c location = servicelocationMap.get(ecacc.MemberCode__c);"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomer.cls,208,"        dataSectionList.add(ecacc.MemberCode__c);"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomer.cls,330,"        masterDownload.SortField1__c = ecacc.MemberCode__c; //20240125 add"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomerProducts.cls,227,"        dataSectionList.add(ecCusPro.MemberCode__c);"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomerProductsTest.cls,56,"            MemberCode__c = '000'"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomerTest.cls,27,"            MemberCode__c = '000'"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadCustomerTest.cls,59,"            MemberCode__c = '000'"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadDeleteBatchTest.cls,27,"            MemberCode__c = '000'"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadDeleteBatchTest.cls,77,"            MemberCode__c = '000',"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadSvcinfo.cls,341,"        fieldList.add('MemberCode__c');"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadSvcinfo.cls,502,"        dataSectionList.add(ecserLocation.MemberCode__c);"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadSvcinfo.cls,674,"        dataSectionList.add(ecserLocation.MemberCode__c);"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadSvcinfoTest.cls,52,"            MemberCode__c = '000'"
MemberCode__c,force-app/main/default/classes/MasterDataDownloadSvcinfoTest.cls,66,"            MemberCode__c = 'MC',"
MemberCode__c,force-app/main/default/classes/PRT_BillDataDeleteBatch.cls,46,"        // conditions +=  String.IsNotBlank(memberCode) ? ' AND MemberCode__c = \'' + memberCode + '\'' :  '';"
MemberCode__c,force-app/main/default/classes/PRT_BillDataDeleteBatchTest.cls,60,"            MemberCode__c='33333'"
MemberCode__c,force-app/main/default/classes/PRT_BillPrintDataCreateBatch.cls,130,"            billPrintSum.MemberCode__c = setText(billSum.AccessCode1__c);                                               // お客様番号"
MemberCode__c,force-app/main/default/classes/PRT_BillPrintDataCreateController.cls,185,"            // Account account = [SELECT MemberCode__c FROM Account WHERE Id =: IdList[3]];"
MemberCode__c,force-app/main/default/classes/PRT_BillPrintDataCreateController.cls,186,"            // CodeList.add(account.MemberCode__c);     加入者コードの廃止による変更"
MemberCode__c,force-app/main/default/classes/PRT_BillPrintDataCreateControllerTest.cls,141,"            // Account account = [SELECT MemberCode__c FROM Account WHERE Name =: 'テスト１ データ１(C109999901)'];"
MemberCode__c,force-app/main/default/classes/PRT_TransferBillDataCreateBatch.cls,308,"        dataSectionList.add(setText(billSummary.MemberCode__c));"
MemberCode__c,force-app/main/default/classes/PRT_TransferBillDataCreateBatch.cls,400,"            dataSectionList.add(setText(billDetail.MemberCode__c));"
MemberCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,827,"        serv.MemberCode__c = ec.MemberCode__c;"
MemberCode__c,force-app/main/default/classes/SFMasterCreateBatch.cls,893,"        serv.Uniquekey_billdetail__c = ec.PowerCompanyCode__c + '_' + ec.ServiceInfo_AdditionalInfo12__c + '_' + ec.MemberCode__c + '_' + ec.SupplyPointNumber__c ;"
MemberCode__c,force-app/main/default/classes/TransferBillDataCreateBatch.cls,417,"        dataSectionList.add(setText(billSummary.MemberCode__c));"
MemberCode__c,force-app/main/default/classes/TransferBillDataCreateBatch.cls,538,"            dataSectionList.add(setText(billDetail.MemberCode__c));"
MemberCode__c,force-app/main/default/classes/UpdateSFCustomerProductsTest.cls,204,"             MemberCode__c='P000000999'"
MemberCode__c,force-app/main/default/classes/Util.cls,48,"//            insertRec.MemberCode__c =String.valueof(System.now().format('HH:mm:ss'));"
MemberCode__c,force-app/main/default/flows/ChangeRequestFlowTrigger.flow-meta.xml,3301,"            <field>MemberCode__c</field>"
MemberCode__c,force-app/main/default/flows/ChangeRequestFlowTrigger.flow-meta.xml,3303,"                <elementReference>GetServiceMonthly_MemberCode.MemberCode__c</elementReference>"
MemberCode__c,force-app/main/default/flows/ChangeServiceIdInputForm.flow-meta.xml,305,"            <field>MemberCode__c</field>"
MemberCode__c,force-app/main/default/objects/BillDetail__c/fields/BillSortKeyforHL__c.field-meta.xml,5,"    <formula>MemberCode__c &amp;&quot;_&quot;&amp;ServicId__c &amp;&quot;_&quot;&amp; BillMonthText__c&amp;&quot;_&quot;&amp;AggregateType__c &amp;&quot;_&quot;&amp; BillItemLowerCategoryCode__c&amp;&quot;_&quot;&amp; BillItemUpperCategoryCode__c</formula>"
MemberCode__c,force-app/main/default/objects/BillDetail__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/BillDetail__c/fields/NewBillSortKeyforHL__c.field-meta.xml,5,"    <formula>MemberCode__c &amp;&quot;_&quot;&amp;ServicId__c &amp;&quot;_&quot;&amp; BillMonthText__c&amp;&quot;_&quot;&amp;AggregateType__c &amp;&quot;_&quot;&amp; BillItemLowerCategoryCode__c&amp;&quot;_&quot;&amp; BillItemUpperCategoryCode__c</formula>"
MemberCode__c,force-app/main/default/objects/BillSummaryData__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/BillSummary__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/ChangeRequest__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/ECAccount__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/ECBulkInsert__c/ECBulkInsert__c.object-meta.xml,165,"        <searchResultsAdditionalFields>MemberCode__c</searchResultsAdditionalFields>"
MemberCode__c,force-app/main/default/objects/ECBulkInsert__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/ECCustomerProducts__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/ECServiceInfo__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/ECServiceLocation__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/ServiceLocation__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/ServiceMonthly__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/objects/Temporary__c/fields/MemberCode__c.field-meta.xml,3,"    <fullName>MemberCode__c</fullName>"
MemberCode__c,force-app/main/default/reportTypes/ECbilldetail.reportType-meta.xml,420,"            <field>MemberCode__c</field>"
UsedStartDateText__c,force-app/main/default/classes/LastInvoiceOnUpdateBatchTest.cls,79,"            UsedStartDateText__c = '20000101',"
UsedStartDateText__c,force-app/main/default/classes/LastInvoiceOnUpdateBatchTest.cls,92,"            UsedStartDateText__c = '20000101',"
UsedStartDateText__c,force-app/main/default/classes/LastInvoiceOnUpdateBatchTest.cls,184,"            UsedStartDateText__c = '20000101',"
UsedStartDateText__c,force-app/main/default/classes/LastInvoiceOnUpdateBatchTest.cls,197,"            UsedStartDateText__c = '20000101',"
UsedStartDateText__c,force-app/main/default/classes/PRT_TransferBillDataCreateBatch.cls,315,"        dataSectionList.add(setText(billSummary.UsedStartDateText__c));"
UsedStartDateText__c,force-app/main/default/classes/PRT_TransferBillDataCreateBatch.cls,401,"            dataSectionList.add(setText(billDetail.UsedStartDateText__c));"
UsedStartDateText__c,force-app/main/default/classes/TransferBillDataCreateBatch.cls,443,"        dataSectionList.add(setText(billSummary.UsedStartDateText__c));"
UsedStartDateText__c,force-app/main/default/classes/TransferBillDataCreateBatch.cls,539,"            dataSectionList.add(setText(billDetail.UsedStartDateText__c));"
UsedStartDateText__c,force-app/main/default/objects/BillDetail__c/fields/UsedStartDateText__c.field-meta.xml,3,"    <fullName>UsedStartDateText__c</fullName>"
UsedStartDateText__c,force-app/main/default/objects/BillDetail__c/fields/UsedStartDate__c.field-meta.xml,4,"    <formula>IF (UsedStartDateText__c &lt;&gt; null,  DATEVALUE( LEFT(UsedStartDateText__c, 4) +&quot;-&quot;+ MID(UsedStartDateText__c, 5, 2) +&quot;-&quot;+ MID(UsedStartDateText__c, 7, 2)), DATEVALUE(&quot;&quot;))</formula>"
UsedStartDateText__c,force-app/main/default/objects/BillSummary__c/fields/UsedStartDateText__c.field-meta.xml,3,"    <fullName>UsedStartDateText__c</fullName>"
UsedStartDateText__c,force-app/main/default/objects/BillSummary__c/fields/UsedStartDate__c.field-meta.xml,4,"    <formula>IF (UsedStartDateText__c &lt;&gt; null,  DATEVALUE( LEFT(UsedStartDateText__c, 4) +&quot;-&quot;+ MID(UsedStartDateText__c, 5, 2) +&quot;-&quot;+ MID(UsedStartDateText__c, 7, 2)), DATEVALUE(&quot;&quot;))</formula>"
UsedStartDateText__c,force-app/main/default/reportTypes/ECbilldetail.reportType-meta.xml,510,"            <field>UsedStartDateText__c</field>"
UsedEndDateText__c,force-app/main/default/classes/LastInvoiceOnUpdateBatchTest.cls,78,"            UsedEndDateText__c = '40001231',"
UsedEndDateText__c,force-app/main/default/classes/LastInvoiceOnUpdateBatchTest.cls,93,"            UsedEndDateText__c = '40001231',"
UsedEndDateText__c,force-app/main/default/classes/LastInvoiceOnUpdateBatchTest.cls,183,"            UsedEndDateText__c = '40001231',"
UsedEndDateText__c,force-app/main/default/classes/LastInvoiceOnUpdateBatchTest.cls,198,"            UsedEndDateText__c = '40001231',"
UsedEndDateText__c,force-app/main/default/classes/PRT_TransferBillDataCreateBatch.cls,316,"        dataSectionList.add(setText(billSummary.UsedEndDateText__c));"
UsedEndDateText__c,force-app/main/default/classes/PRT_TransferBillDataCreateBatch.cls,402,"            dataSectionList.add(setText(billDetail.UsedEndDateText__c));"
UsedEndDateText__c,force-app/main/default/classes/TransferBillDataCreateBatch.cls,444,"        dataSectionList.add(setText(billSummary.UsedEndDateText__c));"
UsedEndDateText__c,force-app/main/default/classes/TransferBillDataCreateBatch.cls,540,"            dataSectionList.add(setText(billDetail.UsedEndDateText__c));"
UsedEndDateText__c,force-app/main/default/objects/BillDetail__c/fields/UsedEndDateText__c.field-meta.xml,3,"    <fullName>UsedEndDateText__c</fullName>"
UsedEndDateText__c,force-app/main/default/objects/BillDetail__c/fields/UsedEndDate__c.field-meta.xml,4,"    <formula>IF (UsedEndDateText__c &lt;&gt; null,  DATEVALUE( LEFT(UsedEndDateText__c, 4) +&quot;-&quot;+ MID(UsedEndDateText__c, 5, 2) +&quot;-&quot;+ MID(UsedEndDateText__c, 7, 2)), DATEVALUE(&quot;&quot;))</formula>"
UsedEndDateText__c,force-app/main/default/objects/BillSummary__c/fields/UsedEndDateText__c.field-meta.xml,3,"    <fullName>UsedEndDateText__c</fullName>"
UsedEndDateText__c,force-app/main/default/objects/BillSummary__c/fields/UsedEndDate__c.field-meta.xml,4,"    <formula>IF (UsedEndDateText__c &lt;&gt; null,  DATEVALUE( LEFT(UsedEndDateText__c, 4) +&quot;-&quot;+ MID(UsedEndDateText__c, 5, 2) +&quot;-&quot;+ MID(UsedEndDateText__c, 7, 2)), DATEVALUE(&quot;&quot;))</formula>"
UsedEndDateText__c,force-app/main/default/reportTypes/ECbilldetail.reportType-meta.xml,522,"            <field>UsedEndDateText__c</field>"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,15,"        query += 'select id, AggregateType__c, BreakKey__c, BillItemUpperCategoryCode__c, ItemName__c, ';"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,22,"        query += 'where AggregateType__c = \'0\' ';"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,85,"        otherAggregateTypeList = [select id, AggregateType__c, BreakKey__c, BillItemUpperCategoryCode__c, ItemName__c,"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,89,"                                  where BreakKey__c in : zeroTypeKey and AggregateType__c != '0'];"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,92,"            if(otheRecord.AggregateType__c != '0'){"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,144,"                                where AggregateType__c = '0'"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,162,"                                            where AggregateType__c = '0'"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,206,"            if(src.AggregateType__c == '2' && src.ItemName__c == '合計') {"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,231,"            if(src.AggregateType__c == '1') {"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatch.cls,256,"            if(src.AggregateType__c == '1') {"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,71,"            AggregateType__c = '0',"
AggregateType__c,force-app/main/default/classes/BillDetailAmountCalculationBatchTest.cls,89,"            AggregateType__c = '1',"
